81|Minna No Nihongo L 1|0|32
2353|82|テレビ||Fernsehr||8|2,6|1|1|2,6|1|1|3|268|316
2354|82|ラジオ||Radio||8|2,6|1|1|2,6|1|1|3|294|321
2355|82|カメラ||Kamera||8|2,6|1|1|2,6|1|1|3|267|284
2356|82|コンピューター||Computer||8|2,6|1|1|2,6|1|1|3|260|255
2357|82|じどうしゃ|自動車|Auto||8|3,199999|174|499|3,099999|74|162|15|9380|14212
2358|82|つくえ|机|Schreibtisch||8|3,199999|176|499|3,099999|74|162|15|9429|14212
2359|82|いす|椅子|Stuhl||8|3,199999|174|499|2,76|74|149|15|9386|14205
2360|82|チョクレート||Schokolade||8|2,5|0|0|2,5|0|0|3|0|0
2361|82|コーヒー||Kaffee|Getränk (L2)|8|2,5|0|0|2,5|0|0|3|0|0
2362|82|えいご|英語|Englisch||8|2,5|0|0|2,5|0|0|3|0|0
2363|82|にほんご|日本語|Japanisch||8|2,5|0|0|2,5|0|0|3|0|0
2364|82|～ご|～語|~Sprache||8|2,5|0|0|2,5|0|0|3|0|0
2365|82|なん|何|was||8|2,5|0|0|2,5|0|0|3|0|0
2366|82|そう||so||8|2,5|0|0|2,5|0|0|3|0|0
2367|82|ちがう|違う|Nein, ist es nicht.||1|3,199999|176|499|3,099999|75|162|15|9249|14215
2368|82|そうですか||Ach so. Ich Verstehe.||8|2,5|0|0|2,5|0|0|3|0|0
2369|82|あのう||Äh ...||8|2,5|0|0|2,5|0|0|3|0|0
2370|82|どうぞ||Bitte schön!||8|2,5|0|0|2,5|0|0|3|0|0
2371|82|どうも||Danke!||8|2,5|0|0|2,5|0|0|3|0|0
2372|82|ありがとう||Vielen Dank!||8|2,5|0|0|2,5|0|0|3|0|0
83|Minna No Nihongo L 3|0|39
2373|83|ここ|此処|hier|beim sprecher|8|2,5|51|0|3,099999|72|162|11|9759|0
2374|83|そこ|其処|da|beim Gesprächspartner|8|2,5|51|0|3,099999|72|162|11|9651|0
2375|83|あそこ||dort drüben|von beiden entfernt|8|2,5|51|0|3,099999|72|162|11|9918|0
2376|83|どこ|何処|wo||8|2,5|51|0|3,099999|75|162|11|9178|0
2377|83|こちら|此方|hierhin, hier|höfliche Entsprechung von ここ|8|2,5|51|0|3,099999|75|162|11|9235|0
2378|83|そちら|其方|dahin, da|höfliche Entsprechung von そこ|8|2,5|51|0|3,099999|74|162|11|9459|0
2379|83|あちら|彼方|dorthin, dort drüben|höfliche Entsprechung von あそこ|8|2,5|51|0|3,099999|75|162|11|9229|0
2380|83|どちら|何方|wohin, wo|höfliche Entsprechung von どこ|8|2,5|51|0|3,099999|75|162|11|9191|0
2381|83|きょうしつ|教室|Unterrichtsraum||8|3,199999|177|499|3,099999|72|162|15|9765|14231
2382|83|しょくどう|食堂|Speisesaal, Kantine||8|3,199999|177|499|3,099999|72|162|15|9633|14227
2383|83|じむしょ|事務所|Büro||8|3,199999|177|499|3,099999|75|162|15|9194|14205
2384|83|かいぎしつ|会議室|Konferenzraum||8|3,199999|177|499|3,099999|74|162|15|9472|14235
2385|83|うけつけ|受付|Anmeldung, Rezeption||8|3,199999|174|499|3,099999|75|162|15|9254|14199
2386|83|ロビー||Lobby||8|3,099999|125|162|2,5|0|0|7|0|9471
2387|83|へや|部屋|Zimmer, Raum||8|3,199999|174|499|3,099999|72|162|15|9635|14195
2388|83|トイレ||Toilette, WC|Katakana|8|2,5|0|0|2,5|0|0|3|0|0
2389|83|おてあらい|お手洗い|Toilette, WC||8|2,5|51|0|3,099999|72|162|11|9871|0
2390|83|かいだん|階段|Treppe||8|3,199999|177|499|3,099999|74|162|15|9435|14239
2391|83|エレベーター||Fahrstuhl||8|2,5|0|0|2,5|0|0|3|0|0
2392|83|エスカレーター||Rolltreppe||8|3,099999|123|162|2,5|0|0|7|0|9859
2393|83|おくに|お国|[Ihr]Land||8|2,5|0|0|2,5|0|0|3|0|0
2394|83|かいしゃ|会社|Firma||8|2,5|0|0|2,5|0|0|3|0|0
2395|83|うち|家|Haus||8|2,5|0|0|2,5|0|0|3|0|0
2396|83|でんわ|電話|Telefon, Anruf||8|2,5|0|0|2,5|0|0|3|0|0
2397|83|くつ|靴|Schuhe||8|3,199999|174|499|3,099999|72|162|15|9680|14197
2398|83|ネクタイ||Schlips||8|3,099999|123|162|2,5|0|0|7|0|9770
2399|83|ワイン||Wein||8|2,5|0|0|2,5|0|0|3|0|0
2400|83|たばこ|煙草|Zigaretten||8|3,199999|177|499|3,099999|74|162|15|9454|14238
2401|83|うりば|売り場|Verkaufsabteilung|in einem Kaufhaus|8|3,199999|177|499|3,099999|75|162|15|9209|14209
2402|83|ちか|地下|Untergeschoss||8|3,199999|176|499|3,099999|72|162|15|9931|14197
2403|83|～かい、～がい|～階|~. Etage|2|8|3,199999|176|499|3,099999|72|162|15|9597|14204
2404|83|なんがい|何階|welche Etage||8|3,199999|174|499|3,099999|74|162|15|9422|14207
2405|83|～えん|～円|~Yen||8|2,5|0|0|2,5|0|0|3|0|0
2406|83|いくら|幾ら|wie viel|nur für Geld|8|3,199999|174|499|3,099999|72|162|13|9628|14198
2407|83|ひゃく|百|Hundert||8|2,5|0|0|2,5|0|0|3|0|0
2408|83|せん|千|Tausend||8|2,5|0|0|2,5|0|0|3|0|0
2409|83|まん|万|Zehntausend||8|2,5|0|0|2,5|0|0|3|0|0
2410|83|でございます||höfliche entsprechung von です||8|2,5|0|0|2,5|0|0|3|0|0
2411|83|じゃ||nun, hm, dann|wenn man die Worte des Gesprächspartners aufnimmt|8|2,5|0|0|2,5|0|0|3|0|0
84|Minna No Nihongo L 4|0|50
2412|84|おきる|起きる|aufstehen||2|2,5|51|0|3,099999|72|162|11|9851|0
2413|84|ねる|寝る|schlafen, ins Bett gehen||2|2,5|51|0|3,099999|72|162|11|9840|0
2414|84|はたらく|働く|arbeiten||1|2,5|51|0|3,099999|72|162|11|9810|0
2415|84|やすむ|休む|Pause machen, sich ausruhen, Urlaub nehmen||1|2,5|51|0|3,099999|74|162|11|9440|0
2416|84|べんきょうする|勉強する|studieren, lernen||3|2,5|51|0|3,099999|72|162|11|9598|0
2417|84|おわる|終わる|enden||1|3,199999|174|499|3,099999|74|162|15|9402|14201
2418|84|デパート||Kaufhaus||8|2,96|176|460|3,099999|74|162|15|9464|14195
2419|84|ぎんこう|銀行|Bank||8|2,5|0|0|2,5|0|0|3|0|0
2420|84|ゆうびんきょく|郵便局|Postamt||8|3,199999|174|499|3,099999|72|162|15|9901|14209
2421|84|としょかん|図書館|Bibliothek||8|3,199999|174|499|3,099999|72|162|15|9625|14215
2422|84|びじゅつかん|美術館|Kunstmuseum ||8|3,199999|174|499|3,099999|72|162|15|9647|14208
2423|84|いま|今|jetzt||8|2,5|0|0|2,5|0|0|3|0|0
2424|84|～じ|～時|~Uhr||8|2,5|0|0|2,5|0|0|3|0|0
2425|84|～ふん、～ぷん|分|~Minute/n|2|8|2,5|0|0|2,5|0|0|3|0|0
2426|84|はん|半|Hälfte, halb||8|2,5|0|0|2,5|0|0|3|0|0
2427|84|なんじ|何時|wie spät, wieviel Uhr||8|2,5|51|0|3,099999|72|162|11|9894|0
2428|84|なんぷん|何分|welche Minute, wie viel Minuten||8|2,5|51|0|3,099999|73|162|11|9480|0
2429|84|ごぜん|午前|Vormittag, vormittags, morgens||8|2,5|51|0|3,099999|74|162|11|9397|0
2430|84|ごご|午後|Nachmittag, nachmittags||8|2,5|51|0|3,099999|74|162|11|9427|0
2431|84|あさ|朝|Morgen, morgens||8|2,5|51|0|3,099999|74|162|11|9438|0
2432|84|ひる|昼|Mittag, mittags||8|2,5|51|0|3,099999|74|162|11|9467|0
2433|84|ばん|晩|Abend, abends, Nacht, nachts|こん…は|8|2,5|51|0|3,099999|74|162|11|9458|0
2434|84|よる|夜|Abend, abends, Nacht, nachts||8|2,5|51|0|3,099999|72|162|11|9857|0
2435|84|おととい|一昨日|Vorgestern||8|2,5|51|0|3|74|162|11|9382|0
2436|84|きのう|昨日|Gestern||8|2,5|51|0|3,099999|72|162|11|9648|0
2437|84|きょう|今日|Heute||8|2,5|51|0|3,099999|72|162|11|9654|0
2438|84|あした|明日|Morgen||8|2,5|51|0|3,099999|72|162|11|9730|0
2439|84|あさって|明後日|Übermorgen||8|2,5|51|0|3,099999|74|162|11|9401|0
2440|84|けさ|今朝|Heute Morgen||8|2,5|51|0|3,099999|74|162|11|9392|0
2441|84|こんばん|今晩|Heute Abend||8|2,5|51|0|3,099999|72|162|11|9861|0
2442|84|やすみ|休み|Pause, freier Tag, Ruhetag, Ferien||8|2,5|51|0|3,099999|74|162|11|9370|0
2443|84|ひるやすみ|昼休み|Mittagspause||8|2,5|51|0|3,099999|74|162|11|9423|0
2444|84|まいあさ|毎朝|jeden Morgen||8|2,5|51|0|3,099999|72|162|11|9681|0
2445|84|まいばん|毎晩|jeden Abend||8|2,5|51|0|3,099999|72|162|11|9614|0
2446|84|まいにち|毎日|jeden Tag||8|2,5|51|0|3,099999|72|162|11|9814|0
2447|84|げつようび|月曜日|Montag||8|2,5|0|0|2,5|0|0|3|0|0
2448|84|かようび|火曜日|Dienstag||8|2,5|0|0|2,5|0|0|3|0|0
2449|84|すいようび|水曜日|Mittwoch||8|2,5|0|0|2,5|0|0|3|0|0
2450|84|もくようび|木曜日|Donnerstag||8|2,5|0|0|2,5|0|0|3|0|0
2451|84|きんようび|金曜日|Freitag||8|2,5|0|0|2,5|0|0|3|0|0
2452|84|どようび|土曜日|Samstag||8|2,5|0|0|2,5|0|0|3|0|0
2453|84|にちようび|日曜日|Sonntag||8|2,5|0|0|2,5|0|0|3|0|0
2454|84|なんようび|何曜日|welcher Wochentag||8|2,5|0|0|2,5|0|0|3|0|0
2455|84|ばんごう|番号|Nummer|Telefon, Zimmer|8|2,5|51|0|3,079999|65|152|11|10582|0
2456|84|なんばん|何番|welche Nummer||8|2,5|51|0|3,099999|72|162|11|9689|0
2457|84|～から||von~||8|2,5|0|0|2,5|0|0|3|0|0
2458|84|～まで||bis~||8|2,5|0|0|2,5|0|0|3|0|0
2459|84|と||und|Verbindung mit Nomina|8|2,5|0|0|2,5|0|0|3|0|0
2460|84|そちら||bei Ihnen|bei Kaufhäusern, Kunstmuseen, Firmen etc.|8|3,199999|174|499|3,099999|73|162|15|9482|14200
2461|84|えーと||äh, hmm||8|2,5|0|0|2,5|0|0|3|0|0
85|Minna No Nihongo L 5|0|53
2462|85|いく|行く|gehen, fahren, fliegen||1|2,5|0|0|2,5|0|0|3|0|0
2463|85|くる|来る|kommen|III|3|2,5|0|0|2,5|0|0|3|0|0
2464|85|かえる|帰る|nach Hause gehen, zurückkehren|I|1|2,5|0|0|2,5|0|0|3|0|0
2465|85|がっこう|学校|Schule||8|2,5|51|0|3,099999|72|162|11|9644|0
2466|85|スーパー||Supermarkt||8|2,5|0|0|2,5|0|0|3|0|0
2467|85|えき|駅|Bahnhof||8|2,5|0|0|2,5|0|0|3|0|0
2468|85|ひこうき|飛行機|Flugzeug||8|3,199999|174|499|3,099999|72|162|15|9738|14204
2469|85|ふね|船|Schiff||8|2,5|51|0|3,099999|72|162|11|9737|0
2470|85|でんしゃ|電車|Bahn, Zug||8|2,5|0|0|2,5|0|0|3|0|0
2471|85|ちかてつ|地下鉄|U-Bahn||8|3,199999|174|499|3,099999|72|162|15|9706|14213
2472|85|しんかんせん|新幹線|japanischer Hochgeschwindigkeitszug||8|2,5|51|0|3,099999|72|162|11|9807|0
2473|85|バス||Bus||8|2,5|0|0|2,5|0|0|3|0|0
2474|85|タクシー||Taxi||8|2,5|0|0|2,5|0|0|3|0|0
2475|85|じてんしゃ|自転車|Fahrad||8|2,5|51|0|3,099999|72|162|11|9775|0
2476|85|あるいて|歩いて|zu Fuß||8|3,199999|174|499|3,099999|72|162|15|9904|14210
2477|85|ひと|人|Person, Mensch, Leute||8|2,5|0|0|2,5|0|0|3|0|0
2478|85|ともだち|友達|Freund/in||8|2,5|51|0|3,099999|72|162|11|9599|0
2479|85|かれ|彼|er, Freund|Liebhaber|8|3,199999|174|499|3|73|142|13|8588|14206
2480|85|かのじょ|彼女|sie, Freundin|Geliebte|8|3,199999|174|499|3,099999|72|162|15|9905|14203
2481|85|かぞく|家族|Familie||8|2,5|51|0|3,099999|72|162|11|9746|0
2482|85|ひとりで|一人で|alleine||8|2,5|0|0|2,5|0|0|3|0|0
2483|85|せんしゅう|先週|die letzte Woche, letzte Woche||8|2,5|51|0|3,099999|72|162|11|9690|0
2484|85|こんしゅう|今週|diese Woche||8|2,5|51|0|3,099999|72|162|11|9693|0
2485|85|らいしゅう|来週|die nächste Woche, nächste Woche||8|2,5|51|0|3,099999|72|162|11|9696|0
2486|85|せんげつ|先月|der letzte Monat, letzter Monat||8|2,5|51|0|3,099999|72|162|11|9725|0
2487|85|こんげつ|今月|dieser Monat||8|2,5|51|0|3,099999|72|162|11|9890|0
2488|85|らいげつ|来月|der nächste Monat, nächster Monat||8|2,5|51|0|3,099999|72|162|11|9617|0
2489|85|きょねん|去年|das letzte Jahr, letztes Jahr||8|2,5|51|0|3,099999|72|162|11|9733|0
2490|85|ことし|今年|dieses Jahr||8|2,5|51|0|3,099999|72|162|11|9608|0
2491|85|らいねん|来年|das nächste Jahr, nächstes Jahr||8|2,5|51|0|3,099999|72|162|11|9683|0
2492|85|～がつ|～月|~Monat||8|2,5|0|0|2,5|0|0|3|0|0
2493|85|なんがつ|何月|welcher Monat||8|2,5|51|0|3,099999|72|162|11|9854|0
2494|85|なんにち|何日|welcher Tag, wieviele Tage||8|2,5|51|0|3,099999|72|162|11|9745|0
2495|85|いつ|何時|wann||8|3,199999|174|499|3,099999|72|162|15|9809|14216
2496|85|たんじょうび|誕生日|Geburtstag||8|2,5|51|0|3,099999|72|162|11|9943|0
2497|85|ふつう|普通|Personenzug||8|3,199999|174|499|3,099999|72|162|15|9747|14202
2498|85|きょうこう|強行|Schnellzug||8|3,199999|174|499|3,099999|72|162|15|9650|14217
2499|85|とっきゅう|特急|Expresszug||8|3,199999|174|499|3,099999|72|162|15|9944|14214
2500|85|つぎの|次の|nächste/r/s||8|3,199999|174|499|3,099999|72|162|15|9740|14211
2501|85|～ばんせん|～番線|Bahnsteig~, Gleis~||8|3,199999|174|499|3,099999|72|162|15|9621|14196
2502|85|ついたち|１日|1. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9641
2503|85|ふつか|２日|2. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9837
2504|85|みっか|３日|3. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9742
2505|85|よっか|４日|4. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9717
2506|85|いつか|５日|5. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9780
2507|85|むいか|６日|6. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9870
2508|85|なのか|７日|7. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9640
2509|85|ようか|８日|8. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9736
2510|85|ここのか|９日|9. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9652
2511|85|とおか|１０日|10. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9710
2512|85|じゅうよっか|１４日|14. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9892
2513|85|はつか|２０日|20. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9829
2514|85|にじゅうよっか|２４日|24. des Monats||8|3,099999|123|162|2,5|0|0|7|0|9639
86|Minna No Nihongo L 6|0|48
2515|86|たべる|食べる|essen|II|2|2,7|54|4|3,099999|72|162|11|9933|774
2516|86|のむ|飲む|trinken|I|1|2,7|54|4|3,099999|72|162|11|9731|716
2517|86|すう|吸う|rauchen|zigaretten|1|3,199999|176|499|3,099999|72|162|13|9822|14196
2518|86|みる|見る|sehen|II|2|2,7|54|4|3,099999|72|162|11|9874|744
2519|86|きく|聞く|hören|I|1|2,7|54|4|3,099999|72|162|11|9910|711
2520|86|よむ|読む|lesen|I|1|2,7|54|4|3,099999|72|162|11|9828|692
2521|86|かく|書く|schreiben, malen|I|1|2,7|54|4|3,099999|72|162|11|9899|752
2522|86|かう|買う|kaufen|I|1|2,7|54|4|3,099999|72|162|11|9764|706
2523|86|とる|撮る|(fotos) machen, fotografieren|I|1|3,199999|176|499|3,099999|72|162|15|9743|14195
2524|86|する||tun, machen|III|3|2,7|2|4|2,7|2|4|3|732|727
2525|86|あう|会う|sich treffen|I|1|2,6|53|1|3,099999|71|162|11|9966|787
2526|86|ごはん|ご飯|Essen, gekochter Reis||0|2,6|53|1|3,099999|71|162|11|9970|749
2527|86|あさごはん|朝ご飯|Frühstück||8|2,6|1|1|2,6|1|1|3|707|772
2528|86|ひるごはん|昼ごはん|Mittagessen||8|2,6|1|1|2,6|1|1|3|704|684
2529|86|ばんごはん|晩ごはん|Abendessen||8|2,6|1|1|2,6|1|1|3|693|677
2530|86|パン||Brot||8|2,6|1|1|2,6|1|1|3|783|738
2531|86|たまご|卵|Ei||8|2,6|53|1|3,099999|71|162|11|10054|717
2532|86|にく|肉|Fleisch|kein Fisch!|8|2,6|53|1|3,099999|71|162|11|9986|700
2533|86|さかな|魚|Fisch||8|2,6|53|1|3,099999|71|162|11|10016|683
2534|86|やさい|野菜|Gemüse||8|2,6|53|1|3,099999|71|162|11|10042|713
2535|86|くだもの|果物|Obst||8|3,199999|175|499|3,099999|71|162|15|10029|14199
2536|86|みず|水|Wasser||8|2,6|1|1|2,6|1|1|3|733|758
2537|86|おちゃ|お茶|Tee||8|2,6|53|1|3,099999|71|162|11|10060|735
2538|86|こうちゃ|紅茶|Schwarzer Tee||8|3,199999|175|499|3,099999|71|162|15|10024|14200
2539|86|ぎゅうにゅう|牛乳|Milch||8|2,6|53|1|3,099999|71|162|11|9978|753
2540|86|ミルク||Milch|Katakana|8|2,6|1|1|2,6|1|1|3|788|767
2541|86|ジュース||Saft||8|2,6|1|1|2,6|1|1|3|778|737
2542|86|ビール||Bier||8|2,6|1|1|2,6|1|1|3|690|730
2543|86|さけ|酒|Alkohohl, Reiswein||8|2,6|53|1|3,099999|71|162|11|9990|689
2544|86|ビデオ||Video, Videorekorder||8|2,6|1|1|2,6|1|1|3|736|726
2545|86|えいが|映画|(Kino)Film||8|2,5|52|0|3,099999|70|162|11|10199|0
2546|86|てがみ|手紙|Brief||8|2,5|52|0|3,099999|70|162|11|10067|0
2547|86|レポート||Bericht, Hausarbeit|für Seminar|8|3,199999|174|499|3,099999|70|162|15|10124|14207
2548|86|しゃしん|写真|Foto||8|2,5|52|0|3,099999|70|162|11|10228|0
2549|86|みせ|店|Geschäft, Laden||8|3,199999|174|499|3,099999|70|162|15|10223|14223
2550|86|レストラン||Restaurant||8|2,5|0|0|2,5|0|0|3|0|0
2551|86|にわ|庭|Garten||8|3,199999|174|499|3,099999|70|162|15|10210|14220
2552|86|しゅくだい|宿題|Hausaufgabe|～をします|8|3,199999|174|499|3,099999|70|162|15|10209|14201
2553|86|テニス||Tennis|～をします: Tennis spielen|8|2,5|0|0|2,5|0|0|3|0|0
2554|86|サッカー||Fußball|～をします: Fußball spielen|8|2,5|0|0|2,5|0|0|1|0|0
2555|86|はなみ|花見|Kirschblütenschau|～をします: Kirschblüten anschauen|8|3,199999|174|499|3,099999|70|162|15|10114|14229
2556|86|なに|何|was|L6|8|2,5|0|0|2,5|0|0|3|0|0
2557|86|いっしょに|一緒に|zusammen||8|3,199999|174|499|3,099999|70|162|15|10122|14196
2558|86|ちょっと|一寸|ein wenig, ein bisschen|...まって　(L6)|8|3,099999|174|483|3,099999|70|162|13|10109|14233
2559|86|いつも|何時も|immer||8|3,199999|174|499|3,099999|70|162|15|10169|14232
2560|86|ときどき|時々|manchmal||8|3,199999|174|499|3,099999|70|162|15|10113|14203
2561|86|それから||danach, dann||8|3,199999|174|499|3,099999|70|162|15|10207|14234
2562|86|ええ||ja|informell|8|2,5|0|0|2,5|0|0|3|0|0
87|Minna No Nihongo L 7|0|39
2563|87|きる|切る|schneiden||1|3,199999|174|499|3,099999|70|162|15|10237|14236
2564|87|おくる|送る|schicken, abschicken|I - Paket,Päckchen,Fax,etc.|1|3,199999|174|499|3,099999|70|162|15|10222|14219
2565|87|あげる|上げる|geben,schenken|II|2|3,199999|174|499|2,86|70|162|15|10095|14221
2566|87|もらう|貰う|erhalten,bekommen|I|1|3,199999|174|499|2,779999|15|19|15|12221|14213
2567|87|かす|貸す|verleihen|I|1|3,199999|174|499|3,099999|70|162|15|10168|14216
2568|87|かりる|借りる|borgen,sich ausleihen|II|2|3,199999|174|499|3,099999|70|162|15|10213|14225
2569|87|おしえる|教える|lehren, beibringen|II|2|3,199999|174|499|3,099999|70|162|15|10150|14222
2570|87|ならう|習う|lernen|von jm. etwas lernen|1|3,199999|174|499|3,099999|70|162|13|10180|14206
2571|87|かける|掛ける|anrufen|電話を～|2|2,96|174|460|3,099999|69|162|15|10457|14208
2572|87|て|手|Hand,Arm||8|2,5|0|0|2,5|0|0|3|0|0
2573|87|はし|箸|Essstäbchen||8|3,199999|173|499|2,76|69|151|15|9987|14306
2574|87|スプーン||Löffel||8|3,099999|121|162|2,5|0|0|7|0|10300
2575|87|ナイフ||Messer||8|3,099999|121|162|2,5|0|0|7|0|10434
2576|87|フォーク||Gabel||8|3,099999|121|162|2,5|0|0|7|0|10412
2577|87|はさみ|鋏み|Schere||8|3,199999|173|499|3,099999|69|162|15|10407|14482
2578|87|ファクス||Fax||8|2,5|0|0|2,5|0|0|3|0|0
2579|87|ワープロ||Word Processor|wie Pc, nur Textverarbeitung|8|3,199999|173|499|3,099999|69|162|15|10408|14336
2580|87|パソコン||PC||8|2,5|0|0|2,5|0|0|3|0|0
2581|87|パンチ||Locher||8|3,199999|173|499|3,099999|69|162|15|10431|14542
2582|87|ホッチキス||Hefter,Tacker||8|3,199999|173|499|3,099999|69|162|15|10276|14397
2583|87|セロテープ||Klebeband||8|3,199999|173|499|3,099999|69|162|15|10338|14489
2584|87|けしゴム|消しゴム|Radiergummi||8|3,199999|173|499|3,099999|69|162|15|10312|14390
2585|87|かみ|紙|Papier||8|2,5|0|0|2,5|0|0|3|0|0
2586|87|はな|花|Blume,Blüte||8|2,5|0|0|2,5|0|0|3|0|0
